State_ID,State_Name,GeoLocation,P_ID,D_ID,Weather_ID
600394,New Hampshire,"(43.65595011300047, -71.50036091999965)",494,150394,300394
600395,New Hampshire,"(43.65595011300047, -71.50036091999965)",495,150395,300395
600396,Kansas,"(38.34774030000045, -98.20078122699965)",496,150396,300396
600397,District of Columbia,"(38.89037138500049, -77.03196112699965)",497,150397,300397
600398,South Dakota,"(44.353130053000484, -100.3735306369997)",498,150398,300398
600399,Michigan,"(44.6613195430005, -84.71439026999968)",499,150399,300399
600400,California,"(37.63864012300047, -120.99999953799971)",500,150400,300400
600401,Guam,"(13.444304, 144.793731)",501,150401,300401
600402,Ohio,"(40.06021014100048, -82.40426005599966)",502,150402,300402
600403,Iowa,"(42.46940091300047, -93.81649055599968)",503,150403,300403
600404,Kentucky,"(37.645970271000465, -84.77497104799966)",504,150404,300404
600405,California,"(37.63864012300047, -120.99999953799971)",505,150405,300405
600406,Puerto Rico,"(18.220833, -66.590149)",506,150406,300406
600407,South Dakota,"(44.353130053000484, -100.3735306369997)",507,150407,300407
600408,Colorado,"(38.843840757000464, -106.13361092099967)",508,150408,300408
600409,South Carolina,"(33.998821303000454, -81.04537120699968)",509,150409,300409
600410,Michigan,"(44.6613195430005, -84.71439026999968)",510,150410,300410
600411,New York,"(42.82700103200045, -75.54397042699964)",511,150411,300411
600412,Kansas,"(38.34774030000045, -98.20078122699965)",512,150412,300412
600413,Arkansas,"(34.74865012400045, -92.27449074299966)",513,150413,300413
600414,Massachusetts,"(42.27687047000046, -72.08269067499964)",514,150414,300414
600415,New York,"(42.82700103200045, -75.54397042699964)",515,150415,300415
600416,Nebraska,"(41.6410409880005, -99.36572062299967)",516,150416,300416
600417,California,"(37.63864012300047, -120.99999953799971)",517,150417,300417
600418,Maine,"(45.254228894000505, -68.98503133599962)",518,150418,300418
600419,Nevada,"(39.493240390000494, -117.07184056399967)",519,150419,300419
600420,Maine,"(45.254228894000505, -68.98503133599962)",520,150420,300420
600421,Virginia,"(37.54268067400045, -78.45789046299967)",521,150421,300421
600422,Guam,"(13.444304, 144.793731)",522,150422,300422
600423,Louisiana,"(31.31266064400046, -92.44568007099969)",523,150423,300423
600424,Georgia,"(32.83968109300048, -83.62758034599966)",524,150424,300424
600425,Vermont,"(43.62538123900049, -72.51764079099962)",525,150425,300425
600426,Mississippi,"(32.745510099000455, -89.53803082499968)",526,150426,300426
600427,Minnesota,"(46.35564873600049, -94.79420050299967)",527,150427,300427
600428,Montana,"(47.06652897200047, -109.42442064499971)",528,150428,300428
600429,Oklahoma,"(35.47203135600046, -97.52107021399968)",529,150429,300429
600430,North Carolina,"(35.466220975000454, -79.15925046299964)",530,150430,300430
600431,Rhode Island,"(41.70828019300046, -71.52247031399963)",531,150431,300431
600432,Connecticut,"(41.56266102000046, -72.64984095199964)",532,150432,300432
600433,West Virginia,"(38.66551020200046, -80.71264013499967)",533,150433,300433
600434,Minnesota,"(46.35564873600049, -94.79420050299967)",534,150434,300434
600435,Kansas,"(38.34774030000045, -98.20078122699965)",535,150435,300435
600436,Rhode Island,"(41.70828019300046, -71.52247031399963)",536,150436,300436
600437,Alaska,"(64.84507995700051, -147.72205903599973)",537,150437,300437
600438,Hawaii,"(21.304850435000446, -157.85774940299973)",538,150438,300438
600439,Missouri,"(38.635790776000476, -92.56630005299968)",539,150439,300439
600440,Montana,"(47.06652897200047, -109.42442064499971)",540,150440,300440
600441,New York,"(42.82700103200045, -75.54397042699964)",541,150441,300441
600442,Mississippi,"(32.745510099000455, -89.53803082499968)",542,150442,300442
600443,Michigan,"(44.6613195430005, -84.71439026999968)",543,150443,300443
600444,Nebraska,"(41.6410409880005, -99.36572062299967)",544,150444,300444
600445,Louisiana,"(31.31266064400046, -92.44568007099969)",545,150445,300445
600446,Ohio,"(40.06021014100048, -82.40426005599966)",546,150446,300446
600447,Texas,"(31.827240407000488, -99.42677020599967)",547,150447,300447
600448,Connecticut,"(41.56266102000046, -72.64984095199964)",548,150448,300448
600449,Pennsylvania,"(40.79373015200048, -77.86070029399963)",549,150449,300449
600450,South Carolina,"(33.998821303000454, -81.04537120699968)",550,150450,300450
600451,Maryland,"(39.29058096400047, -76.60926011099963)",551,150451,300451
600452,Puerto Rico,"(18.220833, -66.590149)",552,150452,300452
600453,Tennessee,"(35.68094058000048, -85.77449091399967)",553,150453,300453
600454,Hawaii,"(21.304850435000446, -157.85774940299973)",554,150454,300454
600455,Minnesota,"(46.35564873600049, -94.79420050299967)",555,150455,300455
600456,Oklahoma,"(35.47203135600046, -97.52107021399968)",556,150456,300456
600457,Puerto Rico,"(18.220833, -66.590149)",557,150457,300457
600458,Michigan,"(44.6613195430005, -84.71439026999968)",558,150458,300458
600459,Guam,"(13.444304, 144.793731)",559,150459,300459
600460,Oregon,"(44.56744942400047, -120.15503132599969)",560,150460,300460
600461,District of Columbia,"(38.89037138500049, -77.03196112699965)",561,150461,300461
600462,Texas,"(31.827240407000488, -99.42677020599967)",562,150462,300462
600463,Maryland,"(39.29058096400047, -76.60926011099963)",563,150463,300463
600464,Guam,"(13.444304, 144.793731)",564,150464,300464
600465,North Dakota,"(47.47531977900047, -100.11842104899966)",565,150465,300465
600466,District of Columbia,"(38.89037138500049, -77.03196112699965)",566,150466,300466
600467,Iowa,"(42.46940091300047, -93.81649055599968)",567,150467,300467
600468,Illinois,"(40.48501028300046, -88.99771017799969)",568,150468,300468
600469,Connecticut,"(41.56266102000046, -72.64984095199964)",569,150469,300469
600470,Wyoming,"(43.23554134300048, -108.10983035299967)",570,150470,300470
600471,Delaware,"(39.008830667000495, -75.57774116799965)",571,150471,300471
600472,New Mexico,"(34.52088095200048, -106.24058098499967)",572,150472,300472
600473,New Mexico,"(34.52088095200048, -106.24058098499967)",573,150473,300473
600474,Colorado,"(38.843840757000464, -106.13361092099967)",574,150474,300474
600475,Texas,"(31.827240407000488, -99.42677020599967)",575,150475,300475
600476,Washington,"(47.52227862900048, -120.47001078999972)",576,150476,300476
600477,Arkansas,"(34.74865012400045, -92.27449074299966)",577,150477,300477
600478,New Hampshire,"(43.65595011300047, -71.50036091999965)",578,150478,300478
600479,Nevada,"(39.493240390000494, -117.07184056399967)",579,150479,300479
600480,Rhode Island,"(41.70828019300046, -71.52247031399963)",580,150480,300480
600481,Vermont,"(43.62538123900049, -72.51764079099962)",581,150481,300481
600482,Vermont,"(43.62538123900049, -72.51764079099962)",582,150482,300482
600483,Indiana,"(39.766910452000445, -86.14996019399968)",583,150483,300483
600484,Alabama,"(32.84057112200048, -86.63186076199969)",584,150484,300484
600485,Kentucky,"(37.645970271000465, -84.77497104799966)",585,150485,300485
600486,South Carolina,"(33.998821303000454, -81.04537120699968)",586,150486,300486
600487,Massachusetts,"(42.27687047000046, -72.08269067499964)",587,150487,300487
600488,Nevada,"(39.493240390000494, -117.07184056399967)",588,150488,300488
600489,Arkansas,"(34.74865012400045, -92.27449074299966)",589,150489,300489
600490,Kentucky,"(37.645970271000465, -84.77497104799966)",590,150490,300490
600491,Louisiana,"(31.31266064400046, -92.44568007099969)",591,150491,300491
600492,Michigan,"(44.6613195430005, -84.71439026999968)",592,150492,300492
600493,Oregon,"(44.56744942400047, -120.15503132599969)",593,150493,300493
600494,Alaska,"(64.84507995700051, -147.72205903599973)",594,150494,300494
600495,Puerto Rico,"(18.220833, -66.590149)",595,150495,300495
600496,West Virginia,"(38.66551020200046, -80.71264013499967)",596,150496,300496
600497,Montana,"(47.06652897200047, -109.42442064499971)",597,150497,300497
600498,Utah,"(39.360700171000474, -111.58713063499971)",598,150498,300498
600499,Tennessee,"(35.68094058000048, -85.77449091399967)",599,150499,300499
600500,Alaska,"(64.84507995700051, -147.72205903599973)",600,150500,300500
600501,West Virginia,"(38.66551020200046, -80.71264013499967)",601,150501,300501
600502,Minnesota,"(46.35564873600049, -94.79420050299967)",602,150502,300502
600503,New Jersey,"(40.13057004800049, -74.27369128799967)",603,150503,300503
600504,Colorado,"(38.843840757000464, -106.13361092099967)",604,150504,300504
600505,Texas,"(31.827240407000488, -99.42677020599967)",605,150505,300505
600506,Idaho,"(43.682630005000476, -114.3637300419997)",606,150506,300506
600507,North Dakota,"(47.47531977900047, -100.11842104899966)",607,150507,300507
600508,Ohio,"(40.06021014100048, -82.40426005599966)",608,150508,300508
600509,Delaware,"(39.008830667000495, -75.57774116799965)",609,150509,300509
600510,Mississippi,"(32.745510099000455, -89.53803082499968)",610,150510,300510
600511,North Carolina,"(35.466220975000454, -79.15925046299964)",611,150511,300511
600512,Indiana,"(39.766910452000445, -86.14996019399968)",612,150512,300512
600513,Colorado,"(38.843840757000464, -106.13361092099967)",613,150513,300513
600514,Puerto Rico,"(18.220833, -66.590149)",614,150514,300514
600515,Florida,"(28.932040377000476, -81.92896053899966)",615,150515,300515
600516,Connecticut,"(41.56266102000046, -72.64984095199964)",616,150516,300516
600517,Texas,"(31.827240407000488, -99.42677020599967)",617,150517,300517
600518,Alabama,"(32.84057112200048, -86.63186076199969)",618,150518,300518
600519,Delaware,"(39.008830667000495, -75.57774116799965)",619,150519,300519
600520,North Dakota,"(47.47531977900047, -100.11842104899966)",620,150520,300520
600521,South Carolina,"(33.998821303000454, -81.04537120699968)",621,150521,300521
600522,Pennsylvania,"(40.79373015200048, -77.86070029399963)",622,150522,300522
600523,Oklahoma,"(35.47203135600046, -97.52107021399968)",623,150523,300523
600524,Tennessee,"(35.68094058000048, -85.77449091399967)",624,150524,300524
600525,Puerto Rico,"(18.220833, -66.590149)",625,150525,300525
600526,Puerto Rico,"(18.220833, -66.590149)",626,150526,300526
600527,Oregon,"(44.56744942400047, -120.15503132599969)",627,150527,300527
600528,West Virginia,"(38.665510202, -80.712640135)",628,150528,300528
600529,Oklahoma,"(35.472031356, -97.521070214)",629,150529,300529
600530,New York,"(42.827001032, -75.543970427)",630,150530,300530
600531,Florida,"(28.932040377, -81.928960539)",631,150531,300531
600532,Colorado,"(38.843840757, -106.133610921)",632,150532,300532
600533,Georgia,"(32.83968109300048, -83.62758034599966)",633,150533,300533
600534,Pennsylvania,"(40.79373015200048, -77.86070029399963)",634,150534,300534
600535,California,"(37.63864012300047, -120.99999953799971)",635,150535,300535
600536,South Dakota,"(44.353130053000484, -100.3735306369997)",636,150536,300536
600537,Maine,"(45.254228894000505, -68.98503133599962)",637,150537,300537
600538,Oklahoma,"(35.47203135600046, -97.52107021399968)",638,150538,300538
600539,Alabama,"(32.84057112200048, -86.63186076199969)",639,150539,300539
600540,North Carolina,"(35.466220975000454, -79.15925046299964)",640,150540,300540
600541,Maine,"(45.254228894000505, -68.98503133599962)",641,150541,300541
600542,Idaho,"(43.682630005000476, -114.3637300419997)",642,150542,300542
600543,Iowa,"(42.46940091300047, -93.81649055599968)",643,150543,300543
600544,North Carolina,"(35.466220975000454, -79.15925046299964)",644,150544,300544
600545,Arizona,"(34.865970280000454, -111.76381127699972)",645,150545,300545
600546,Indiana,"(39.766910452000445, -86.14996019399968)",646,150546,300546
600547,Wisconsin,"(44.393191174, -89.816370742)",647,150547,300547
600548,Connecticut,"(41.56266102000046, -72.64984095199964)",648,150548,300548
600549,Utah,"(39.360700171000474, -111.58713063499971)",649,150549,300549
600550,Vermont,"(43.62538123900049, -72.51764079099962)",650,150550,300550
600551,New Mexico,"(34.52088095200048, -106.24058098499967)",651,150551,300551
600552,Delaware,"(39.008830667000495, -75.57774116799965)",652,150552,300552
600553,Washington,"(47.52227862900048, -120.47001078999972)",653,150553,300553
600554,Alaska,"(64.84507995700051, -147.72205903599973)",654,150554,300554
600555,Arizona,"(34.865970280000454, -111.76381127699972)",655,150555,300555
600556,Florida,"(28.932040377000476, -81.92896053899966)",656,150556,300556
600557,Nebraska,"(41.6410409880005, -99.36572062299967)",657,150557,300557
600558,New Mexico,"(34.52088095200048, -106.24058098499967)",658,150558,300558
600559,Kentucky,"(37.645970271000465, -84.77497104799966)",659,150559,300559
600560,Michigan,"(44.6613195430005, -84.71439026999968)",660,150560,300560
600561,Washington,"(47.52227862900048, -120.47001078999972)",661,150561,300561
600562,New Jersey,"(40.13057004800049, -74.27369128799967)",662,150562,300562
600563,Indiana,"(39.766910452000445, -86.14996019399968)",663,150563,300563
600564,Idaho,"(43.682630005000476, -114.3637300419997)",664,150564,300564
600565,Montana,"(47.06652897200047, -109.42442064499971)",665,150565,300565
600566,Puerto Rico,"(18.220833, -66.590149)",666,150566,300566
600567,Kansas,"(38.34774030000045, -98.20078122699965)",667,150567,300567
600568,Maryland,"(39.29058096400047, -76.60926011099963)",668,150568,300568
600569,Massachusetts,"(42.27687047000046, -72.08269067499964)",669,150569,300569
600570,Kansas,"(38.34774030000045, -98.20078122699965)",670,150570,300570
600571,Wyoming,"(43.23554134300048, -108.10983035299967)",671,150571,300571
600572,Ohio,"(40.06021014100048, -82.40426005599966)",672,150572,300572
600573,North Dakota,"(47.47531977900047, -100.11842104899966)",673,150573,300573
600574,Wisconsin,"(44.39319117400049, -89.81637074199966)",674,150574,300574
600575,Kansas,"(38.34774030000045, -98.20078122699965)",675,150575,300575
600576,New York,"(42.82700103200045, -75.54397042699964)",676,150576,300576
600577,Ohio,"(40.06021014100048, -82.40426005599966)",677,150577,300577
600578,New Hampshire,"(43.655950113, -71.50036092)",678,150578,300578
600579,Missouri,"(38.635790776, -92.566300053)",679,150579,300579
600580,Colorado,"(38.843840757, -106.133610921)",680,150580,300580
600581,Alabama,"(32.840571122, -86.631860762)",681,150581,300581
600582,West Virginia,"(38.665510202, -80.712640135)",682,150582,300582
600583,Colorado,"(38.843840757000464, -106.13361092099967)",683,150583,300583
600584,Alabama,"(32.84057112200048, -86.63186076199969)",684,150584,300584
600585,Wisconsin,"(44.39319117400049, -89.81637074199966)",685,150585,300585
600586,District of Columbia,"(38.89037138500049, -77.03196112699965)",686,150586,300586
600587,Missouri,"(38.635790776000476, -92.56630005299968)",687,150587,300587
600588,Hawaii,"(21.304850435000446, -157.85774940299973)",688,150588,300588
600589,Wisconsin,"(44.39319117400049, -89.81637074199966)",689,150589,300589
600590,North Carolina,"(35.466220975000454, -79.15925046299964)",690,150590,300590
600591,Rhode Island,"(41.70828019300046, -71.52247031399963)",691,150591,300591
600592,Ohio,"(40.06021014100048, -82.40426005599966)",692,150592,300592
600593,Tennessee,"(35.68094058000048, -85.77449091399967)",693,150593,300593
600594,Vermont,"(43.625381239, -72.517640791)",694,150594,300594
600595,Minnesota,"(46.35564873600049, -94.79420050299967)",695,150595,300595
