Activity_ID,P_ID,Duration,Activity_Type,Frequency
50810,910,Upto 80,Running,2
50811,911,Upto 300,HIT,6
50812,912,Upto 45,Cardio,1
50813,913,Upto 80,Running,2
50814,914,Upto 80,Running,2
50815,915,Upto 300,HIT,6
50816,916,Upto 45,Cardio,1
50817,917,Upto 300,HIT,6
50818,918,Upto 215,Muscle Training,4
50819,919,Upto 80,Running,2
50820,920,Upto 45,Cardio,1
50821,921,Upto 215,Muscle Training,4
50822,922,Upto 45,Cardio,1
50823,923,Upto 300,HIT,6
50824,924,Upto 450,Everything,7
50825,925,Upto 175,Power Lifter,3
50826,926,Upto 300,HIT,6
50827,927,Upto 80,Running,2
50828,928,Upto 45,Cardio,1
50829,929,Upto 215,Muscle Training,4
50830,930,Upto 275,Cross Fit / Calisthenics,5
50831,931,Upto 215,Muscle Training,4
50832,932,Upto 300,HIT,6
50833,933,Upto 300,HIT,6
50834,934,Upto 300,HIT,6
50835,935,Upto 300,HIT,6
50836,936,Upto 300,HIT,6
50837,937,Upto 300,HIT,6
50838,938,Upto 300,HIT,6
50839,939,Upto 80,Running,2
50840,940,Upto 300,HIT,6
50841,941,Upto 45,Cardio,1
50842,942,Upto 80,Running,2
50843,943,Upto 45,Cardio,1
50844,944,Upto 300,HIT,6
50845,945,Upto 80,Running,2
50846,946,Upto 300,HIT,6
50847,947,Upto 80,Running,2
50848,948,Upto 80,Running,2
50849,949,Upto 80,Running,2
50850,950,Upto 80,Running,2
50851,951,Upto 300,HIT,6
50852,952,Upto 45,Cardio,1
50853,953,Upto 300,HIT,6
50854,954,Upto 80,Running,2
50855,955,Upto 80,Running,2
50856,956,Upto 80,Running,2
50857,957,Upto 80,Running,2
50858,958,Upto 45,Cardio,1
50859,959,Upto 80,Running,2
50860,960,Upto 300,HIT,6
50861,961,Upto 300,HIT,6
50862,962,Upto 300,HIT,6
50863,963,Upto 300,HIT,6
50864,964,Upto 300,HIT,6
50865,965,Upto 300,HIT,6
50866,966,Upto 80,Running,2
50867,967,Upto 300,HIT,6
50868,968,Upto 300,HIT,6
50869,969,Upto 45,Cardio,1
50870,970,Upto 80,Running,2
50871,971,Upto 45,Cardio,1
50872,972,Upto 300,HIT,6
50873,973,Upto 300,HIT,6
50874,974,Upto 300,HIT,6
50875,975,Upto 80,Running,2
50876,976,Upto 300,HIT,6
50877,977,Upto 300,HIT,6
50878,978,Upto 80,Running,2
50879,979,Upto 80,Running,2
50880,980,Upto 45,Cardio,1
50881,981,Upto 45,Cardio,1
50882,982,Upto 300,HIT,6
50883,983,Upto 80,Running,2
50884,984,Upto 300,HIT,6
50885,985,Upto 45,Cardio,1
50886,986,Upto 45,Cardio,1
50887,987,Upto 45,Cardio,1
50888,988,Upto 45,Cardio,1
50889,989,Upto 80,Running,2
50890,990,Upto 80,Running,2
50891,991,Upto 45,Cardio,1
50892,992,Upto 300,HIT,6
50893,993,Upto 45,Cardio,1
50894,994,Upto 80,Running,2
50895,995,Upto 45,Cardio,1
50896,996,Upto 80,Running,2
50897,997,Upto 45,Cardio,1
50898,998,Upto 80,Running,2
50899,999,Upto 45,Cardio,1
50900,1000,Upto 300,HIT,6
50901,1001,Upto 45,Cardio,1
50902,1002,Upto 300,HIT,6
50903,1003,Upto 300,HIT,6
50904,1004,Upto 300,HIT,6
50905,1005,Upto 80,Running,2
50906,1006,Upto 80,Running,2
50907,1007,Upto 300,HIT,6
50908,1008,Upto 80,Running,2
50909,1009,Upto 45,Cardio,1
50910,1010,Upto 300,HIT,6
50911,1011,Upto 80,Running,2
50912,1012,Upto 80,Running,2
50913,1013,Upto 45,Cardio,1
50914,1014,Upto 80,Running,2
50915,1015,Upto 300,HIT,6
50916,1016,Upto 300,HIT,6
50917,1017,Upto 300,HIT,6
50918,1018,Upto 300,HIT,6
50919,1019,Upto 80,Running,2
50920,1020,Upto 80,Running,2
50921,1021,Upto 300,HIT,6
50922,1022,Upto 300,HIT,6
50923,1023,Upto 45,Cardio,1
50924,1024,Upto 80,Running,2
50925,1025,Upto 175,Power Lifter,3
50926,1026,Upto 45,Cardio,1
50927,1027,Upto 45,Cardio,1
50928,1028,Upto 80,Running,2
50929,1029,Upto 300,HIT,6
50930,1030,Upto 45,Cardio,1
50931,1031,Upto 300,HIT,6
50932,1032,Upto 80,Running,2
50933,1033,Upto 300,HIT,6
50934,1034,Upto 300,HIT,6
50935,1035,Upto 80,Running,2
50936,1036,Upto 300,HIT,6
50937,1037,Upto 80,Running,2
50938,1038,Upto 45,Cardio,1
50939,1039,Upto 45,Cardio,1
50940,1040,Upto 300,HIT,6
50941,1041,Upto 80,Running,2
50942,1042,Upto 300,HIT,6
50943,1043,Upto 80,Running,2
50944,1044,Upto 300,HIT,6
50945,1045,Upto 80,Running,2
50946,1046,Upto 300,HIT,6
50947,1047,Upto 80,Running,2
50948,1048,Upto 45,Cardio,1
50949,1049,Upto 80,Running,2
50950,1050,Upto 45,Cardio,1
50951,1051,Upto 45,Cardio,1
50952,1052,Upto 300,HIT,6
50953,1053,Upto 45,Cardio,1
50954,1054,Upto 80,Running,2
50955,1055,Upto 45,Cardio,1
50956,1056,Upto 80,Running,2
50957,1057,Upto 300,HIT,6
50958,1058,Upto 45,Cardio,1
50959,1059,Upto 300,HIT,6
50960,1060,Upto 80,Running,2
50961,1061,Upto 300,HIT,6
50962,1062,Upto 300,HIT,6
50963,1063,Upto 80,Running,2
50964,1064,Upto 300,HIT,6
50965,1065,Upto 45,Cardio,1
50966,1066,Upto 300,HIT,6
50967,1067,Upto 80,Running,2
50968,1068,Upto 45,Cardio,1
50969,1069,Upto 80,Running,2
50970,1070,Upto 80,Running,2
50971,1071,Upto 80,Running,2
50972,1072,Upto 80,Running,2
50973,1073,Upto 45,Cardio,1
50974,1074,Upto 300,HIT,6
50975,1075,Upto 300,HIT,6
50976,1076,Upto 300,HIT,6
50977,1077,Upto 45,Cardio,1
50978,1078,Upto 300,HIT,6
50979,1079,Upto 45,Cardio,1
50980,1080,Upto 300,HIT,6
50981,1081,Upto 45,Cardio,1
50982,1082,Upto 45,Cardio,1
50983,1083,Upto 80,Running,2
50984,1084,Upto 300,HIT,6
50985,1085,Upto 45,Cardio,1
50986,1086,Upto 80,Running,2
50987,1087,Upto 45,Cardio,1
50988,1088,Upto 45,Cardio,1
50989,1089,Upto 300,HIT,6
50990,1090,Upto 300,HIT,6
50991,1091,Upto 45,Cardio,1
50992,1092,Upto 45,Cardio,1
50993,1093,Upto 300,HIT,6
50994,1094,Upto 80,Running,2
50995,1095,Upto 80,Running,2
50996,1096,Upto 300,HIT,6
50997,1097,Upto 300,HIT,6
50998,1098,Upto 80,Running,2
50999,1099,Upto 300,HIT,6
51000,1100,Upto 45,Cardio,1
51001,1101,Upto 300,HIT,6
51002,1102,Upto 80,Running,2
51003,1103,Upto 275,Cross Fit / Calisthenics,5
51004,1104,Upto 80,Running,2
51005,1105,Upto 80,Running,2
51006,1106,Upto 45,Cardio,1
51007,1107,Upto 45,Cardio,1
51008,1108,Upto 45,Cardio,1
51009,1109,Upto 300,HIT,6
51010,1110,Upto 300,HIT,6
51011,1111,Upto 80,Running,2
51012,1112,Upto 45,Cardio,1
51013,1113,Upto 45,Cardio,1
51014,1114,Upto 80,Running,2
51015,1115,Upto 45,Cardio,1
51016,1116,Upto 300,HIT,6
51017,1117,Upto 300,HIT,6
51018,1118,Upto 45,Cardio,1
51019,1119,Upto 80,Running,2
51020,1120,Upto 300,HIT,6
51021,1121,Upto 80,Running,2
51022,1122,Upto 45,Cardio,1
51023,1123,Upto 300,HIT,6
51024,1124,Upto 45,Cardio,1
51025,1125,Upto 45,Cardio,1
51026,1126,Upto 45,Cardio,1
51027,1127,Upto 45,Cardio,1
51028,1128,Upto 80,Running,2
51029,1129,Upto 45,Cardio,1
51030,1130,Upto 300,HIT,6
51031,1131,Upto 80,Running,2
51032,1132,Upto 300,HIT,6
51033,1133,Upto 45,Cardio,1
51034,1134,Upto 300,HIT,6
51035,1135,Upto 300,HIT,6
51036,1136,Upto 300,HIT,6
51037,1137,Upto 300,HIT,6
51038,1138,Upto 300,HIT,6
51039,1139,Upto 300,HIT,6
51040,1140,Upto 45,Cardio,1
51041,1141,Upto 80,Running,2
51042,1142,Upto 45,Cardio,1
51043,1143,Upto 45,Cardio,1
51044,1144,Upto 80,Running,2
51045,1145,Upto 300,HIT,6
51046,1146,Upto 300,HIT,6
51047,1147,Upto 45,Cardio,1
51048,1148,Upto 300,HIT,6
51049,1149,Upto 45,Cardio,1
51050,1150,Upto 80,Running,2
51051,1151,Upto 80,Running,2
51052,1152,Upto 300,HIT,6
51053,1153,Upto 300,HIT,6
51054,1154,Upto 45,Cardio,1
51055,1155,Upto 300,HIT,6
51056,1156,Upto 45,Cardio,1
51057,1157,Upto 80,Running,2
51058,1158,Upto 80,Running,2
51059,1159,Upto 45,Cardio,1
51060,1160,Upto 45,Cardio,1
51061,1161,Upto 300,HIT,6
51062,1162,Upto 80,Running,2
51063,1163,Upto 45,Cardio,1
51064,1164,Upto 80,Running,2
51065,1165,Upto 45,Cardio,1
51066,1166,Upto 300,HIT,6
51067,1167,Upto 80,Running,2
51068,1168,Upto 300,HIT,6
51069,1169,Upto 80,Running,2
51070,1170,Upto 80,Running,2
51071,1171,Upto 80,Running,2
51072,1172,Upto 300,HIT,6
51073,1173,Upto 300,HIT,6
51074,1174,Upto 80,Running,2
51075,1175,Upto 45,Cardio,1
51076,1176,Upto 80,Running,2
51077,1177,Upto 45,Cardio,1
51078,1178,Upto 80,Running,2
51079,1179,Upto 45,Cardio,1
51080,1180,Upto 300,HIT,6
51081,1181,Upto 45,Cardio,1
51082,1182,Upto 80,Running,2
51083,1183,Upto 300,HIT,6
51084,1184,Upto 80,Running,2
51085,1185,Upto 80,Running,2
51086,1186,Upto 300,HIT,6
51087,1187,Upto 45,Cardio,1
51088,1188,Upto 80,Running,2
51089,1189,Upto 45,Cardio,1
51090,1190,Upto 80,Running,2
51091,1191,Upto 45,Cardio,1
51092,1192,Upto 80,Running,2
51093,1193,Upto 45,Cardio,1
51094,1194,Upto 45,Cardio,1
51095,1195,Upto 300,HIT,6
51096,1196,Upto 45,Cardio,1
51097,1197,Upto 45,Cardio,1
51098,1198,Upto 80,Running,2
51099,1199,Upto 45,Cardio,1
51100,1200,Upto 80,Running,2
51101,1201,Upto 80,Running,2
51102,1202,Upto 80,Running,2
51103,1203,Upto 80,Running,2
51104,1204,Upto 80,Running,2
51105,1205,Upto 80,Running,2
51106,1206,Upto 80,Running,2
51107,1207,Upto 45,Cardio,1
51108,1208,Upto 80,Running,2
51109,1209,Upto 80,Running,2
51110,1210,Upto 45,Cardio,1
51111,1211,Upto 45,Cardio,1
51112,1212,Upto 45,Cardio,1
51113,1213,Upto 215,Muscle Training,4
51114,1214,Upto 300,HIT,6
51115,1215,Upto 45,Cardio,1
51116,1216,Upto 300,HIT,6
51117,1217,Upto 45,Cardio,1
51118,1218,Upto 80,Running,2
51119,1219,Upto 80,Running,2
51120,1220,Upto 45,Cardio,1
51121,1221,Upto 80,Running,2
51122,1222,Upto 80,Running,2
51123,1223,Upto 80,Running,2
51124,1224,Upto 80,Running,2
51125,1225,Upto 80,Running,2
51126,1226,Upto 45,Cardio,1
51127,1227,Upto 80,Running,2
51128,1228,Upto 300,HIT,6
51129,1229,Upto 80,Running,2
51130,1230,Upto 300,HIT,6
51131,1231,Upto 45,Cardio,1
51132,1232,Upto 45,Cardio,1
51133,1233,Upto 300,HIT,6
51134,1234,Upto 45,Cardio,1
51135,1235,Upto 80,Running,2
51136,1236,Upto 300,HIT,6
51137,1237,Upto 300,HIT,6
51138,1238,Upto 80,Running,2
51139,1239,Upto 45,Cardio,1
51140,1240,Upto 80,Running,2
51141,1241,Upto 80,Running,2
51142,1242,Upto 80,Running,2
51143,1243,Upto 300,HIT,6
51144,1244,Upto 45,Cardio,1
51145,1245,Upto 300,HIT,6
51146,1246,Upto 80,Running,2
51147,1247,Upto 300,HIT,6
51148,1248,Upto 45,Cardio,1
51149,1249,Upto 300,HIT,6
51150,1250,Upto 300,HIT,6
51151,1251,Upto 45,Cardio,1
51152,1252,Upto 80,Running,2
51153,1253,Upto 45,Cardio,1
51154,1254,Upto 80,Running,2
51155,1255,Upto 80,Running,2
51156,1256,Upto 45,Cardio,1
51157,1257,Upto 300,HIT,6
51158,1258,Upto 300,HIT,6
51159,1259,Upto 300,HIT,6
51160,1260,Upto 45,Cardio,1
51161,1261,Upto 80,Running,2
51162,1262,Upto 45,Cardio,1
51163,1263,Upto 80,Running,2
51164,1264,Upto 300,HIT,6
51165,1265,Upto 80,Running,2
51166,1266,Upto 80,Running,2
51167,1267,Upto 45,Cardio,1
51168,1268,Upto 300,HIT,6
51169,1269,Upto 300,HIT,6
51170,1270,Upto 45,Cardio,1
51171,1271,Upto 80,Running,2
51172,1272,Upto 45,Cardio,1
51173,1273,Upto 45,Cardio,1
51174,1274,Upto 45,Cardio,1
51175,1275,Upto 45,Cardio,1
51176,1276,Upto 45,Cardio,1
51177,1277,Upto 45,Cardio,1
51178,1278,Upto 45,Cardio,1
51179,1279,Upto 80,Running,2
51180,1280,Upto 80,Running,2
51181,1281,Upto 45,Cardio,1
51182,1282,Upto 45,Cardio,1
51183,1283,Upto 80,Running,2
51184,1284,Upto 300,HIT,6
51185,1285,Upto 300,HIT,6
51186,1286,Upto 80,Running,2
51187,1287,Upto 300,HIT,6
51188,1288,Upto 300,HIT,6
51189,1289,Upto 300,HIT,6
51190,1290,Upto 80,Running,2
51191,1291,Upto 45,Cardio,1
51192,1292,Upto 45,Cardio,1
51193,1293,Upto 45,Cardio,1
51194,1294,Upto 300,HIT,6
51195,1295,Upto 215,Muscle Training,4
51196,1296,Upto 80,Running,2
51197,1297,Upto 80,Running,2
51198,1298,Upto 45,Cardio,1
51199,1299,Upto 45,Cardio,1
51200,1300,Upto 300,HIT,6
51201,1301,Upto 80,Running,2
51202,1302,Upto 300,HIT,6
51203,1303,Upto 80,Running,2
51204,1304,Upto 80,Running,2
51205,1305,Upto 80,Running,2
51206,1306,Upto 80,Running,2
51207,1307,Upto 300,HIT,6
51208,1308,Upto 45,Cardio,1
51209,1309,Upto 45,Cardio,1
51210,1310,Upto 300,HIT,6
51211,1311,Upto 300,HIT,6
51212,1312,Upto 80,Running,2
51213,1313,Upto 300,HIT,6
51214,1314,Upto 45,Cardio,1
51215,1315,Upto 300,HIT,6
51216,1316,Upto 80,Running,2
51217,1317,Upto 300,HIT,6
51218,1318,Upto 80,Running,2
51219,1319,Upto 80,Running,2
51220,1320,Upto 300,HIT,6
51221,1321,Upto 300,HIT,6
51222,1322,Upto 300,HIT,6
51223,1323,Upto 80,Running,2
51224,1324,Upto 300,HIT,6
51225,1325,Upto 80,Running,2
51226,1326,Upto 45,Cardio,1
51227,1327,Upto 300,HIT,6
51228,1328,Upto 80,Running,2
51229,1329,Upto 300,HIT,6
51230,1330,Upto 45,Cardio,1
51231,1331,Upto 80,Running,2
51232,1332,Upto 300,HIT,6
51233,1333,Upto 80,Running,2
51234,1334,Upto 45,Cardio,1
51235,1335,Upto 45,Cardio,1
51236,1336,Upto 45,Cardio,1
51237,1337,Upto 300,HIT,6
51238,1338,Upto 80,Running,2
51239,1339,Upto 45,Cardio,1
51240,1340,Upto 215,Muscle Training,4
51241,1341,Upto 300,HIT,6
51242,1342,Upto 300,HIT,6
51243,1343,Upto 300,HIT,6
51244,1344,Upto 45,Cardio,1
51245,1345,Upto 45,Cardio,1
51246,1346,Upto 45,Cardio,1
51247,1347,Upto 300,HIT,6
51248,1348,Upto 80,Running,2
51249,1349,Upto 80,Running,2
51250,1350,Upto 45,Cardio,1
51251,1351,Upto 80,Running,2
51252,1352,Upto 300,HIT,6
51253,1353,Upto 80,Running,2
51254,1354,Upto 300,HIT,6
51255,1355,Upto 300,HIT,6
51256,1356,Upto 300,HIT,6
51257,1357,Upto 45,Cardio,1
51258,1358,Upto 300,HIT,6
51259,1359,Upto 300,HIT,6
51260,1360,Upto 45,Cardio,1
51261,1361,Upto 80,Running,2
51262,1362,Upto 45,Cardio,1
51263,1363,Upto 45,Cardio,1
51264,1364,Upto 80,Running,2
51265,1365,Upto 45,Cardio,1
51266,1366,Upto 45,Cardio,1
51267,1367,Upto 45,Cardio,1
51268,1368,Upto 80,Running,2
51269,1369,Upto 45,Cardio,1
51270,1370,Upto 300,HIT,6
51271,1371,Upto 300,HIT,6
51272,1372,Upto 45,Cardio,1
51273,1373,Upto 300,HIT,6
51274,1374,Upto 80,Running,2
51275,1375,Upto 300,HIT,6
51276,1376,Upto 300,HIT,6
51277,1377,Upto 80,Running,2
51278,1378,Upto 80,Running,2
51279,1379,Upto 45,Cardio,1
51280,1380,Upto 300,HIT,6
51281,1381,Upto 300,HIT,6
51282,1382,Upto 80,Running,2
51283,1383,Upto 45,Cardio,1
51284,1384,Upto 300,HIT,6
51285,1385,Upto 300,HIT,6
51286,1386,Upto 45,Cardio,1
51287,1387,Upto 45,Cardio,1
51288,1388,Upto 45,Cardio,1
51289,1389,Upto 80,Running,2
51290,1390,Upto 45,Cardio,1
51291,1391,Upto 300,HIT,6
51292,1392,Upto 300,HIT,6
51293,1393,Upto 300,HIT,6
51294,1394,Upto 300,HIT,6
51295,1395,Upto 80,Running,2
51296,1396,Upto 300,HIT,6
51297,1397,Upto 300,HIT,6
51298,1398,Upto 80,Running,2
51299,1399,Upto 80,Running,2
51300,1400,Upto 300,HIT,6
51301,1401,Upto 45,Cardio,1
51302,1402,Upto 80,Running,2
51303,1403,Upto 80,Running,2
51304,1404,Upto 300,HIT,6
51305,1405,Upto 300,HIT,6
51306,1406,Upto 45,Cardio,1
51307,1407,Upto 300,HIT,6
51308,1408,Upto 300,HIT,6
51309,1409,Upto 300,HIT,6
51310,1410,Upto 80,Running,2
51311,1411,Upto 80,Running,2
51312,1412,Upto 45,Cardio,1
51313,1413,Upto 80,Running,2
51314,1414,Upto 45,Cardio,1
51315,1415,Upto 80,Running,2
51316,1416,Upto 300,HIT,6
51317,1417,Upto 45,Cardio,1
51318,1418,Upto 80,Running,2
51319,1419,Upto 300,HIT,6
51320,1420,Upto 45,Cardio,1
51321,1421,Upto 80,Running,2
51322,1422,Upto 300,HIT,6
51323,1423,Upto 45,Cardio,1
51324,1424,Upto 45,Cardio,1
51325,1425,Upto 45,Cardio,1
51326,1426,Upto 45,Cardio,1
51327,1427,Upto 300,HIT,6
51328,1428,Upto 80,Running,2
51329,1429,Upto 45,Cardio,1
51330,1430,Upto 45,Cardio,1
51331,1431,Upto 80,Running,2
51332,1432,Upto 45,Cardio,1
51333,1433,Upto 300,HIT,6
51334,1434,Upto 45,Cardio,1
51335,1435,Upto 45,Cardio,1
51336,1436,Upto 275,Cross Fit / Calisthenics,5
51337,1437,Upto 45,Cardio,1
51338,1438,Upto 45,Cardio,1
51339,1439,Upto 80,Running,2
51340,1440,Upto 300,HIT,6
51341,1441,Upto 80,Running,2
51342,1442,Upto 80,Running,2
51343,1443,Upto 300,HIT,6
51344,1444,Upto 300,HIT,6
51345,1445,Upto 300,HIT,6
51346,1446,Upto 80,Running,2
51347,1447,Upto 300,HIT,6
51348,1448,Upto 45,Cardio,1
51349,1449,Upto 80,Running,2
51350,1450,Upto 300,HIT,6
51351,1451,Upto 300,HIT,6
51352,1452,Upto 300,HIT,6
51353,1453,Upto 45,Cardio,1
51354,1454,Upto 300,HIT,6
51355,1455,Upto 45,Cardio,1
51356,1456,Upto 80,Running,2
51357,1457,Upto 300,HIT,6
51358,1458,Upto 300,HIT,6
51359,1459,Upto 300,HIT,6
51360,1460,Upto 80,Running,2
51361,1461,Upto 80,Running,2
51362,1462,Upto 45,Cardio,1
51363,1463,Upto 80,Running,2
51364,1464,Upto 45,Cardio,1
51365,1465,Upto 45,Cardio,1
51366,1466,Upto 45,Cardio,1
51367,1467,Upto 80,Running,2
51368,1468,Upto 80,Running,2
51369,1469,Upto 300,HIT,6
51370,1470,Upto 45,Cardio,1
51371,1471,Upto 45,Cardio,1
51372,1472,Upto 80,Running,2
51373,1473,Upto 300,HIT,6
51374,1474,Upto 45,Cardio,1
51375,1475,Upto 300,HIT,6
51376,1476,Upto 45,Cardio,1
51377,1477,Upto 80,Running,2
51378,1478,Upto 45,Cardio,1
51379,1479,Upto 80,Running,2
51380,1480,Upto 80,Running,2
51381,1481,Upto 300,HIT,6
51382,1482,Upto 300,HIT,6
51383,1483,Upto 45,Cardio,1
51384,1484,Upto 45,Cardio,1
51385,1485,Upto 300,HIT,6
51386,1486,Upto 45,Cardio,1
51387,1487,Upto 80,Running,2
51388,1488,Upto 45,Cardio,1
51389,1489,Upto 45,Cardio,1
51390,1490,Upto 300,HIT,6
51391,1491,Upto 80,Running,2
51392,1492,Upto 80,Running,2
51393,1493,Upto 300,HIT,6
51394,1494,Upto 45,Cardio,1
51395,1495,Upto 80,Running,2
51396,1496,Upto 300,HIT,6
51397,1497,Upto 80,Running,2
51398,1498,Upto 300,HIT,6
51399,1499,Upto 45,Cardio,1
51400,1500,Upto 300,HIT,6
51401,1501,Upto 300,HIT,6
51402,1502,Upto 175,Power Lifter,3
51403,1503,Upto 45,Cardio,1
51404,1504,Upto 80,Running,2
51405,1505,Upto 45,Cardio,1
51406,1506,Upto 45,Cardio,1
51407,1507,Upto 100,Fruits and Vegetables,Percent of adults who report consuming vegetables less than one time daily
51408,1508,Upto 80,Running,2
51409,1509,Upto 45,Cardio,1
51410,1510,Upto 80,Running,2
51411,1511,Upto 300,HIT,6
51412,1512,Upto 300,HIT,6
51413,1513,Upto 300,HIT,6
51414,1514,Upto 45,Cardio,1
51415,1515,Upto 80,Running,2
51416,1516,Upto 80,Running,2
51417,1517,Upto 45,Cardio,1
51418,1518,Upto 45,Cardio,1
51419,1519,Upto 300,HIT,6
51420,1520,Upto 80,Running,2
51421,1521,Upto 300,HIT,6
51422,1522,Upto 450,Everything,7
51423,1523,Upto 80,Running,2
51424,1524,Upto 80,Running,2
51425,1525,Upto 45,Cardio,1
51426,1526,Upto 80,Running,2
51427,1527,Upto 45,Cardio,1
51428,1528,Upto 300,HIT,6
51429,1529,Upto 300,HIT,6
51430,1530,Upto 45,Cardio,1
51431,1531,Upto 45,Cardio,1
51432,1532,Upto 80,Running,2
51433,1533,Upto 300,HIT,6
51434,1534,Upto 45,Cardio,1
51435,1535,Upto 450,Everything,7
51436,1536,Upto 45,Cardio,1
51437,1537,Upto 45,Cardio,1
51438,1538,Upto 300,HIT,6
51439,1539,Upto 80,Running,2
51440,1540,Upto 80,Running,2
51441,1541,Upto 80,Running,2
51442,1542,Upto 300,HIT,6
51443,1543,Upto 80,Running,2
51444,1544,Upto 45,Cardio,1
51445,1545,Upto 45,Cardio,1
51446,1546,Upto 45,Cardio,1
51447,1547,Upto 300,HIT,6
51448,1548,Upto 45,Cardio,1
51449,1549,Upto 45,Cardio,1
51450,1550,Upto 80,Running,2
51451,1551,Upto 80,Running,2
51452,1552,Upto 80,Running,2
51453,1553,Upto 45,Cardio,1
51454,1554,Upto 45,Cardio,1
51455,1555,Upto 300,HIT,6
51456,1556,Upto 80,Running,2
51457,1557,Upto 300,HIT,6
51458,1558,Upto 45,Cardio,1
51459,1559,Upto 300,HIT,6
51460,1560,Upto 45,Cardio,1
51461,1561,Upto 80,Running,2
51462,1562,Upto 45,Cardio,1
51463,1563,Upto 80,Running,2
51464,1564,Upto 80,Running,2
51465,1565,Upto 80,Running,2
51466,1566,Upto 80,Running,2
51467,1567,Upto 45,Cardio,1
51468,1568,Upto 300,HIT,6
51469,1569,Upto 300,HIT,6
51470,1570,Upto 300,HIT,6
51471,1571,Upto 80,Running,2
51472,1572,Upto 300,HIT,6
51473,1573,Upto 80,Running,2
51474,1574,Upto 80,Running,2
51475,1575,Upto 300,HIT,6
51476,1576,Upto 300,HIT,6
51477,1577,Upto 300,HIT,6
51478,1578,Upto 300,HIT,6
51479,1579,Upto 300,HIT,6
51480,1580,Upto 45,Cardio,1
51481,1581,Upto 80,Running,2
51482,1582,Upto 80,Running,2
51483,1583,Upto 300,HIT,6
51484,1584,Upto 80,Running,2
51485,1585,Upto 300,HIT,6
51486,1586,Upto 80,Running,2
51487,1587,Upto 80,Running,2
51488,1588,Upto 45,Cardio,1
51489,1589,Upto 45,Cardio,1
51490,1590,Upto 45,Cardio,1
51491,1591,Upto 45,Cardio,1
51492,1592,Upto 80,Running,2
51493,1593,Upto 300,HIT,6
51494,1594,Upto 80,Running,2
51495,1595,Upto 300,HIT,6
51496,1596,Upto 80,Running,2
51497,1597,Upto 300,HIT,6
51498,1598,Upto 300,HIT,6
51499,1599,Upto 45,Cardio,1
51500,1600,Upto 45,Cardio,1
51501,1601,Upto 80,Running,2
51502,1602,Upto 80,Running,2
51503,1603,Upto 45,Cardio,1
51504,1604,Upto 80,Running,2
51505,1605,Upto 300,HIT,6
51506,1606,Upto 300,HIT,6
51507,1607,Upto 45,Cardio,1
51508,1608,Upto 45,Cardio,1
51509,1609,Upto 45,Cardio,1
51510,1610,Upto 80,Running,2
51511,1611,Upto 45,Cardio,1
51512,1612,Upto 300,HIT,6
51513,1613,Upto 45,Cardio,1
51514,1614,Upto 80,Running,2
51515,1615,Upto 80,Running,2
51516,1616,Upto 80,Running,2
51517,1617,Upto 45,Cardio,1
51518,1618,Upto 80,Running,2
51519,1619,Upto 80,Running,2
51520,1620,Upto 300,HIT,6
51521,1621,Upto 45,Cardio,1
51522,1622,Upto 45,Cardio,1
51523,1623,Upto 300,HIT,6
51524,1624,Upto 45,Cardio,1
51525,1625,Upto 300,HIT,6
51526,1626,Upto 80,Running,2
51527,1627,Upto 80,Running,2
51528,1628,Upto 80,Running,2
51529,1629,Upto 300,HIT,6
51530,1630,Upto 45,Cardio,1
51531,1631,Upto 45,Cardio,1
51532,1632,Upto 45,Cardio,1
51533,1633,Upto 80,Running,2
51534,1634,Upto 45,Cardio,1
51535,1635,Upto 45,Cardio,1
51536,1636,Upto 80,Running,2
51537,1637,Upto 300,HIT,6
51538,1638,Upto 300,HIT,6
51539,1639,Upto 80,Running,2
51540,1640,Upto 80,Running,2
51541,1641,Upto 80,Running,2
51542,1642,Upto 80,Running,2
51543,1643,Upto 300,HIT,6
51544,1644,Upto 45,Cardio,1
51545,1645,Upto 45,Cardio,1
51546,1646,Upto 300,HIT,6
51547,1647,Upto 45,Cardio,1
51548,1648,Upto 300,HIT,6
51549,1649,Upto 45,Cardio,1
51550,1650,Upto 300,HIT,6
51551,1651,Upto 80,Running,2
51552,1652,Upto 45,Cardio,1
51553,1653,Upto 45,Cardio,1
51554,1654,Upto 80,Running,2
51555,1655,Upto 300,HIT,6
51556,1656,Upto 300,HIT,6
51557,1657,Upto 300,HIT,6
51558,1658,Upto 45,Cardio,1
51559,1659,Upto 300,HIT,6
51560,1660,Upto 45,Cardio,1
51561,1661,Upto 80,Running,2
51562,1662,Upto 80,Running,2
51563,1663,Upto 45,Cardio,1
51564,1664,Upto 300,HIT,6
51565,1665,Upto 300,HIT,6
51566,1666,Upto 300,HIT,6
51567,1667,Upto 80,Running,2
51568,1668,Upto 300,HIT,6
51569,1669,Upto 45,Cardio,1
51570,1670,Upto 300,HIT,6
51571,1671,Upto 45,Cardio,1
