Weather_ID,State_ID,GeoLocation,Weather_Type,Temperature
300434,600434,"(46.35564873600049, -94.79420050299967)",Cloudy,20
300435,600435,"(38.34774030000045, -98.20078122699965)",Rainy,-2
300436,600436,"(41.70828019300046, -71.52247031399963)",Sunny,23
300437,600437,"(64.84507995700051, -147.72205903599973)",Snowy,13
300438,600438,"(21.304850435000446, -157.85774940299973)",Sunny,28
300439,600439,"(38.635790776000476, -92.56630005299968)",Cloudy,26
300440,600440,"(47.06652897200047, -109.42442064499971)",Sunny,-5
300441,600441,"(42.82700103200045, -75.54397042699964)",Rainy,-4
300442,600442,"(32.745510099000455, -89.53803082499968)",Sunny,22
300443,600443,"(44.6613195430005, -84.71439026999968)",Sunny,-8
300444,600444,"(41.6410409880005, -99.36572062299967)",Sunny,6
300445,600445,"(31.31266064400046, -92.44568007099969)",Humid,31
300446,600446,"(40.06021014100048, -82.40426005599966)",Rainy,30
300447,600447,"(31.827240407000488, -99.42677020599967)",Sunny,17
300448,600448,"(41.56266102000046, -72.64984095199964)",Rainy,8
300449,600449,"(40.79373015200048, -77.86070029399963)",Cloudy,-7
300450,600450,"(33.998821303000454, -81.04537120699968)",Rainy,27
300451,600451,"(39.29058096400047, -76.60926011099963)",Sunny,33
300452,600452,"(18.220833, -66.590149)",Rainy,29
300453,600453,"(35.68094058000048, -85.77449091399967)",Rainy,9
300454,600454,"(21.304850435000446, -157.85774940299973)",Rainy,30
300455,600455,"(46.35564873600049, -94.79420050299967)",Cloudy,12
300456,600456,"(35.47203135600046, -97.52107021399968)",Stormy,24
300457,600457,"(18.220833, -66.590149)",Rainy,35
300458,600458,"(44.6613195430005, -84.71439026999968)",Sunny,12
300459,600459,"(13.444304, 144.793731)",Humid,28
300460,600460,"(44.56744942400047, -120.15503132599969)",Cloudy,27
300461,600461,"(38.89037138500049, -77.03196112699965)",Sunny,21
300462,600462,"(31.827240407000488, -99.42677020599967)",Humid,37
300463,600463,"(39.29058096400047, -76.60926011099963)",Rainy,14
300464,600464,"(13.444304, 144.793731)",Humid,25
300465,600465,"(47.47531977900047, -100.11842104899966)",Cold,-8
300466,600466,"(38.89037138500049, -77.03196112699965)",Rainy,21
300467,600467,"(42.46940091300047, -93.81649055599968)",Rainy,20
300468,600468,"(40.48501028300046, -88.99771017799969)",Cloudy,1
300469,600469,"(41.56266102000046, -72.64984095199964)",Sunny,-2
300470,600470,"(43.23554134300048, -108.10983035299967)",Sunny,15
300471,600471,"(39.008830667000495, -75.57774116799965)",Cloudy,16
300472,600472,"(34.52088095200048, -106.24058098499967)",Cloudy,34
300473,600473,"(34.52088095200048, -106.24058098499967)",Cloudy,16
300474,600474,"(38.843840757000464, -106.13361092099967)",Sunny,34
300475,600475,"(31.827240407000488, -99.42677020599967)",Humid,20
300476,600476,"(47.52227862900048, -120.47001078999972)",Sunny,14
300477,600477,"(34.74865012400045, -92.27449074299966)",Sunny,25
300478,600478,"(43.65595011300047, -71.50036091999965)",Sunny,22
300479,600479,"(39.493240390000494, -117.07184056399967)",Dry,17
300480,600480,"(41.70828019300046, -71.52247031399963)",Cloudy,10
300481,600481,"(43.62538123900049, -72.51764079099962)",Snowy,11
300482,600482,"(43.62538123900049, -72.51764079099962)",Snowy,11
300483,600483,"(39.766910452000445, -86.14996019399968)",Sunny,13
300484,600484,"(32.84057112200048, -86.63186076199969)",Rainy,24
300485,600485,"(37.645970271000465, -84.77497104799966)",Cloudy,16
300486,600486,"(33.998821303000454, -81.04537120699968)",Sunny,30
300487,600487,"(42.27687047000046, -72.08269067499964)",Sunny,-8
300488,600488,"(39.493240390000494, -117.07184056399967)",Dry,17
300489,600489,"(34.74865012400045, -92.27449074299966)",Cloudy,30
300490,600490,"(37.645970271000465, -84.77497104799966)",Rainy,29
300491,600491,"(31.31266064400046, -92.44568007099969)",Rainy,35
300492,600492,"(44.6613195430005, -84.71439026999968)",Cloudy,-5
300493,600493,"(44.56744942400047, -120.15503132599969)",Cloudy,29
300494,600494,"(64.84507995700051, -147.72205903599973)",Cold,-6
300495,600495,"(18.220833, -66.590149)",Rainy,26
300496,600496,"(38.66551020200046, -80.71264013499967)",Cloudy,1
300497,600497,"(47.06652897200047, -109.42442064499971)",Cloudy,11
300498,600498,"(39.360700171000474, -111.58713063499971)",Windy,22
300499,600499,"(35.68094058000048, -85.77449091399967)",Cloudy,3
300500,600500,"(64.84507995700051, -147.72205903599973)",Cold,-11
300501,600501,"(38.66551020200046, -80.71264013499967)",Rainy,8
300502,600502,"(46.35564873600049, -94.79420050299967)",Cloudy,27
300503,600503,"(40.13057004800049, -74.27369128799967)",Sunny,6
300504,600504,"(38.843840757000464, -106.13361092099967)",Sunny,30
300505,600505,"(31.827240407000488, -99.42677020599967)",Humid,34
300506,600506,"(43.682630005000476, -114.3637300419997)",Cloudy,-4
300507,600507,"(47.47531977900047, -100.11842104899966)",Cold,-18
300508,600508,"(40.06021014100048, -82.40426005599966)",Snowy,2
300509,600509,"(39.008830667000495, -75.57774116799965)",Rainy,21
300510,600510,"(32.745510099000455, -89.53803082499968)",Humid,20
300511,600511,"(35.466220975000454, -79.15925046299964)",Rainy,6
300512,600512,"(39.766910452000445, -86.14996019399968)",Rainy,30
300513,600513,"(38.843840757000464, -106.13361092099967)",Snowy,24
300514,600514,"(18.220833, -66.590149)",Sunny,29
300515,600515,"(28.932040377000476, -81.92896053899966)",Sunny,23
300516,600516,"(41.56266102000046, -72.64984095199964)",Sunny,21
300517,600517,"(31.827240407000488, -99.42677020599967)",Rainy,34
300518,600518,"(32.84057112200048, -86.63186076199969)",Humid,15
300519,600519,"(39.008830667000495, -75.57774116799965)",Sunny,22
300520,600520,"(47.47531977900047, -100.11842104899966)",Cold,-17
300521,600521,"(33.998821303000454, -81.04537120699968)",Rainy,14
300522,600522,"(40.79373015200048, -77.86070029399963)",Rainy,25
300523,600523,"(35.47203135600046, -97.52107021399968)",Stormy,19
300524,600524,"(35.68094058000048, -85.77449091399967)",Sunny,30
300525,600525,"(18.220833, -66.590149)",Rainy,25
300526,600526,"(18.220833, -66.590149)",Rainy,29
300527,600527,"(44.56744942400047, -120.15503132599969)",Sunny,6
300528,600528,"(38.665510202, -80.712640135)",Rainy,3
300529,600529,"(35.472031356, -97.521070214)",Sunny,13
300530,600530,"(42.827001032, -75.543970427)",Cloudy,24
300531,600531,"(28.932040377, -81.928960539)",Rainy,39
300532,600532,"(38.843840757, -106.133610921)",Sunny,28
300533,600533,"(32.83968109300048, -83.62758034599966)",Humid,25
300534,600534,"(40.79373015200048, -77.86070029399963)",Cloudy,-1
300535,600535,"(37.63864012300047, -120.99999953799971)",Sunny,37
300536,600536,"(44.353130053000484, -100.3735306369997)",Snowy,-3
300537,600537,"(45.254228894000505, -68.98503133599962)",Snowy,4
300538,600538,"(35.47203135600046, -97.52107021399968)",Cloudy,32
300539,600539,"(32.84057112200048, -86.63186076199969)",Humid,21
300540,600540,"(35.466220975000454, -79.15925046299964)",Rainy,5
300541,600541,"(45.254228894000505, -68.98503133599962)",Rainy,-19
300542,600542,"(43.682630005000476, -114.3637300419997)",Snowy,25
300543,600543,"(42.46940091300047, -93.81649055599968)",Cloudy,26
300544,600544,"(35.466220975000454, -79.15925046299964)",Cloudy,5
300545,600545,"(34.865970280000454, -111.76381127699972)",Dry,28
300546,600546,"(39.766910452000445, -86.14996019399968)",Rainy,-5
300547,600547,"(44.393191174, -89.816370742)",Sunny,21
300548,600548,"(41.56266102000046, -72.64984095199964)",Cloudy,25
300549,600549,"(39.360700171000474, -111.58713063499971)",Snowy,23
300550,600550,"(43.62538123900049, -72.51764079099962)",Rainy,16
300551,600551,"(34.52088095200048, -106.24058098499967)",Rainy,20
300552,600552,"(39.008830667000495, -75.57774116799965)",Cloudy,26
300553,600553,"(47.52227862900048, -120.47001078999972)",Cloudy,16
300554,600554,"(64.84507995700051, -147.72205903599973)",Cold,-3
300555,600555,"(34.865970280000454, -111.76381127699972)",Dry,21
300556,600556,"(28.932040377000476, -81.92896053899966)",Sunny,35
300557,600557,"(41.6410409880005, -99.36572062299967)",Cloudy,21
300558,600558,"(34.52088095200048, -106.24058098499967)",Rainy,24
300559,600559,"(37.645970271000465, -84.77497104799966)",Cloudy,24
300560,600560,"(44.6613195430005, -84.71439026999968)",Sunny,22
300561,600561,"(47.52227862900048, -120.47001078999972)",Foggy,22
300562,600562,"(40.13057004800049, -74.27369128799967)",Rainy,4
300563,600563,"(39.766910452000445, -86.14996019399968)",Sunny,14
300564,600564,"(43.682630005000476, -114.3637300419997)",Sunny,17
300565,600565,"(47.06652897200047, -109.42442064499971)",Sunny,-5
300566,600566,"(18.220833, -66.590149)",Stormy,35
300567,600567,"(38.34774030000045, -98.20078122699965)",Cloudy,17
300568,600568,"(39.29058096400047, -76.60926011099963)",Cloudy,26
300569,600569,"(42.27687047000046, -72.08269067499964)",Cloudy,18
300570,600570,"(38.34774030000045, -98.20078122699965)",Sunny,21
300571,600571,"(43.23554134300048, -108.10983035299967)",Sunny,6
300572,600572,"(40.06021014100048, -82.40426005599966)",Sunny,29
300573,600573,"(47.47531977900047, -100.11842104899966)",Sunny,-3
300574,600574,"(44.39319117400049, -89.81637074199966)",Snowy,0
300575,600575,"(38.34774030000045, -98.20078122699965)",Cloudy,17
300576,600576,"(42.82700103200045, -75.54397042699964)",Cloudy,3
300577,600577,"(40.06021014100048, -82.40426005599966)",Rainy,-10
300578,600578,"(43.655950113, -71.50036092)",Sunny,13
300579,600579,"(38.635790776, -92.566300053)",Rainy,29
300580,600580,"(38.843840757, -106.133610921)",Sunny,14
300581,600581,"(32.840571122, -86.631860762)",Rainy,20
300582,600582,"(38.665510202, -80.712640135)",Sunny,11
300583,600583,"(38.843840757000464, -106.13361092099967)",Sunny,26
300584,600584,"(32.84057112200048, -86.63186076199969)",Rainy,29
300585,600585,"(44.39319117400049, -89.81637074199966)",Cloudy,-6
300586,600586,"(38.89037138500049, -77.03196112699965)",Sunny,25
300587,600587,"(38.635790776000476, -92.56630005299968)",Cloudy,12
300588,600588,"(21.304850435000446, -157.85774940299973)",Humid,29
300589,600589,"(44.39319117400049, -89.81637074199966)",Cloudy,-3
300590,600590,"(35.466220975000454, -79.15925046299964)",Sunny,28
300591,600591,"(41.70828019300046, -71.52247031399963)",Rainy,9
300592,600592,"(40.06021014100048, -82.40426005599966)",Cloudy,21
300593,600593,"(35.68094058000048, -85.77449091399967)",Cloudy,20
300594,600594,"(43.625381239, -72.517640791)",Snowy,6
300595,600595,"(46.35564873600049, -94.79420050299967)",Sunny,21
300596,600596,"(32.745510099000455, -89.53803082499968)",Sunny,34
300597,600597,"(37.54268067400045, -78.45789046299967)",Sunny,32
300598,600598,"(43.682630005000476, -114.3637300419997)",Cloudy,20
300599,600599,"(35.47203135600046, -97.52107021399968)",Cloudy,21
300600,600600,"(35.466220975000454, -79.15925046299964)",Sunny,4
300601,600601,"(47.06652897200047, -109.42442064499971)",Snowy,4
300602,600602,"(32.83968109300048, -83.62758034599966)",Rainy,30
300603,600603,"(42.469400913, -93.816490556)",Rainy,8
300604,600604,"(37.542680674, -78.457890463)",Rainy,30
300605,600605,"(64.845079957001, -147.722059036)",Foggy,-5
300606,600606,"(35.466220975000454, -79.15925046299964)",Cloudy,9
300607,600607,"(39.008830667000495, -75.57774116799965)",Rainy,9
300608,600608,"(44.56744942400047, -120.15503132599969)",Rainy,24
300609,600609,"(39.766910452000445, -86.14996019399968)",Cloudy,13
300610,600610,"(28.932040377000476, -81.92896053899966)",Rainy,29
300611,600611,"(31.827240407000488, -99.42677020599967)",Rainy,23
300612,600612,"(37.63864012300047, -120.99999953799971)",Cloudy,15
300613,600613,"(38.89037138500049, -77.03196112699965)",Cloudy,34
300614,600614,"(38.66551020200046, -80.71264013499967)",Rainy,-9
300615,600615,"(28.932040377000476, -81.92896053899966)",Sunny,24
300616,600616,"(34.74865012400045, -92.27449074299966)",Sunny,9
300617,600617,"(42.46940091300047, -93.81649055599968)",Cloudy,12
300618,600618,"(38.66551020200046, -80.71264013499967)",Rainy,28
300619,600619,"(37.54268067400045, -78.45789046299967)",Cloudy,16
300620,600620,"(64.84507995700051, -147.72205903599973)",Snowy,-15
300621,600621,"(47.06652897200047, -109.42442064499971)",Cloudy,25
300622,600622,"(40.79373015200048, -77.86070029399963)",Sunny,4
300623,600623,"(40.79373015200048, -77.86070029399963)",Rainy,-9
300624,600624,"(39.49324039, -117.071840564)",Hot,28
300625,600625,"(35.472031356, -97.521070214)",Cloudy,20
300626,600626,"(35.472031356, -97.521070214)",Stormy,15
300627,600627,"(39.008830667, -75.577741168)",Sunny,29
300628,600628,"(34.86597028, -111.763811277)",Hot,38
300629,600629,"(43.65595011300047, -71.50036091999965)",Rainy,26
300630,600630,"(44.353130053000484, -100.3735306369997)",Snowy,1
300631,600631,"(18.335765, -64.896335)",Humid,23
300632,600632,"(40.793730152, -77.860700294)",Sunny,27
300633,600633,"(32.840571122, -86.631860762)",Rainy,24
300634,600634,"(41.708280193, -71.522470314)",Sunny,22
300635,600635,"(44.6613195430005, -84.71439026999968)",Cloudy,20
300636,600636,"(37.63864012300047, -120.99999953799971)",Foggy,40
300637,600637,"(39.29058096400047, -76.60926011099963)",Rainy,35
300638,600638,"(37.63864012300047, -120.99999953799971)",Cloudy,20
300639,600639,"(38.34774030000045, -98.20078122699965)",Cloudy,10
300640,600640,"(41.56266102000046, -72.64984095199964)",Cloudy,22
300641,600641,"(38.89037138500049, -77.03196112699965)",Sunny,25
300642,600642,"(34.865970280000454, -111.76381127699972)",Dry,22
300643,600643,"(39.008830667000495, -75.57774116799965)",Sunny,11
300644,600644,"(39.360700171000474, -111.58713063499971)",Sunny,16
300645,600645,"(37.645970271000465, -84.77497104799966)",Sunny,2
300646,600646,"(35.47203135600046, -97.52107021399968)",Stormy,29
300647,600647,"(39.360700171000474, -111.58713063499971)",Foggy,22
300648,600648,"(34.865970280000454, -111.76381127699972)",Sunny,39
300649,600649,"(47.47531977900047, -100.11842104899966)",Cold,17
300650,600650,"(38.34774030000045, -98.20078122699965)",Rainy,24
300651,600651,"(41.70828019300046, -71.52247031399963)",Sunny,29
300652,600652,"(38.635790776000476, -92.56630005299968)",Rainy,24
300653,600653,"(41.6410409880005, -99.36572062299967)",Rainy,8
300654,600654,"(13.444304, 144.793731)",Sunny,22
300655,600655,"(39.360700171000474, -111.58713063499971)",Snowy,21
300656,600656,"(47.47531977900047, -100.11842104899966)",Sunny,-14
300657,600657,"(18.220833, -66.590149)",Stormy,32
300658,600658,"(42.27687047000046, -72.08269067499964)",Rainy,23
300659,600659,"(46.35564873600049, -94.79420050299967)",Sunny,12
300660,600660,"(45.254228894000505, -68.98503133599962)",Snowy,20
300661,600661,"(40.13057004800049, -74.27369128799967)",Sunny,2
300662,600662,"(21.304850435000446, -157.85774940299973)",Rainy,29
300663,600663,"(39.29058096400047, -76.60926011099963)",Sunny,14
300664,600664,"(42.27687047000046, -72.08269067499964)",Sunny,20
300665,600665,"(43.23554134300048, -108.10983035299967)",Snowy,20
300666,600666,"(41.70828019300046, -71.52247031399963)",Cloudy,16
300667,600667,"(43.65595011300047, -71.50036091999965)",Rainy,-14
300668,600668,"(38.66551020200046, -80.71264013499967)",Rainy,-1
300669,600669,"(40.48501028300046, -88.99771017799969)",Rainy,22
300670,600670,"(40.06021014100048, -82.40426005599966)",Sunny,15
300671,600671,"(44.56744942400047, -120.15503132599969)",Sunny,17
300672,600672,"(32.745510099000455, -89.53803082499968)",Rainy,24
300673,600673,"(39.29058096400047, -76.60926011099963)",Cloudy,17
300674,600674,"(38.843840757000464, -106.13361092099967)",Sunny,16
300675,600675,"(44.353130053000484, -100.3735306369997)",Cloudy,0
300676,600676,"(41.6410409880005, -99.36572062299967)",Cloudy,9
300677,600677,"(31.31266064400046, -92.44568007099969)",Rainy,22
300678,600678,"(34.865970280000454, -111.76381127699972)",Sunny,33
300679,600679,"(37.638640123, -120.999999538)",Cloudy,34
300680,600680,"(35.68094058000048, -85.77449091399967)",Cloudy,20
300681,600681,"(42.82700103200045, -75.54397042699964)",Sunny,13
300682,600682,"(32.745510099000455, -89.53803082499968)",Humid,34
300683,600683,"(46.35564873600049, -94.79420050299967)",Windy,-12
300684,600684,"(42.46940091300047, -93.81649055599968)",Cloudy,30
300685,600685,"(38.635790776000476, -92.56630005299968)",Sunny,17
300686,600686,"(37.54268067400045, -78.45789046299967)",Sunny,22
300687,600687,"(34.74865012400045, -92.27449074299966)",Sunny,5
300688,600688,"(44.6613195430005, -84.71439026999968)",Cloudy,0
300689,600689,"(42.27687047000046, -72.08269067499964)",Cloudy,-2
300690,600690,"(40.48501028300046, -88.99771017799969)",Cloudy,10
300691,600691,"(37.54268067400045, -78.45789046299967)",Sunny,2
300692,600692,"(47.47531977900047, -100.11842104899966)",Cold,2
300693,600693,"(34.865970280000454, -111.76381127699972)",Dry,30
300694,600694,"(31.31266064400046, -92.44568007099969)",Humid,34
300695,600695,"(47.47531977900047, -100.11842104899966)",Sunny,6
300696,600696,"(40.79373015200048, -77.86070029399963)",Snowy,-5
300697,600697,"(40.13057004800049, -74.27369128799967)",Cloudy,25
300698,600698,"(32.83968109300048, -83.62758034599966)",Rainy,35
300699,600699,"(46.35564873600049, -94.79420050299967)",Windy,-14
300700,600700,"(34.74865012400045, -92.27449074299966)",Rainy,28
300701,600701,"(43.682630005000476, -114.3637300419997)",Cloudy,-2
